Thu Dec  9 10:56:27 2021    cProfile_output

         16113513 function calls (15818872 primitive calls) in 21.766 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      340    0.001    0.000    0.001    0.000 __init__.py:205(process)
        1    0.000    0.000    0.000    0.000 __init__.py:2054(NullHandler)
      920    0.001    0.000    0.004    0.000 __init__.py:2055(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:2058(_OrderedSet)
       10    0.000    0.000    0.000    0.000 __init__.py:2059(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:206(UTC)
     3652    0.003    0.000    0.005    0.000 __init__.py:2069(dist_factory)
        1    0.000    0.000    0.000    0.000 __init__.py:2086(NoDists)
     1844    0.000    0.000    0.000    0.000 __init__.py:2094(__bool__)
        1    0.000    0.000    0.013    0.013 __init__.py:21(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:21(__deprecated_private_func)
       10    0.000    0.000    0.000    0.000 __init__.py:21(get_projection_class)
       16    0.000    0.000    0.005    0.000 __init__.py:2103(safe_listdir)
        1    0.000    0.000    0.016    0.016 __init__.py:211(__getattr__)
      109    0.000    0.000    0.000    0.000 __init__.py:212(_acquireLock)
     1808    0.007    0.000    0.476    0.000 __init__.py:2124(distributions_from_metadata)
        1    0.000    0.000    0.000    0.000 __init__.py:215(<listcomp>)
     9727    0.006    0.000    0.007    0.000 __init__.py:2157(_check_in_list)
        4    0.000    0.000    0.000    0.000 __init__.py:2173(register_namespace_handler)
       40    0.000    0.000    0.000    0.000 __init__.py:218(_get_frame_op_default_axis)
        1    0.000    0.000    0.000    0.000 __init__.py:218(c_ubyte)
        1    0.000    0.000    0.048    0.048 __init__.py:219(<module>)
      603    0.002    0.000    0.091    0.000 __init__.py:2191(_handle_ns)
       37    0.000    0.000    0.000    0.000 __init__.py:22(<genexpr>)
        1    0.000    0.000    0.008    0.008 __init__.py:22(<module>)
      109    0.000    0.000    0.000    0.000 __init__.py:221(_releaseLock)
        1    0.000    0.000    0.000    0.000 __init__.py:225(c_byte)
    21/17    0.000    0.000    0.008    0.000 __init__.py:2256(declare_namespace)
        1    0.000    0.000    0.000    0.000 __init__.py:226(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:226(silent_list)
      230    0.001    0.000    0.085    0.000 __init__.py:2290(fixup_namespace_packages)
        1    0.000    0.000    0.004    0.004 __init__.py:23(<module>)
      101    0.000    0.000    0.000    0.000 __init__.py:23(find_module)
        1    0.000    0.000    0.000    0.000 __init__.py:230(c_char)
       25    0.000    0.000    0.006    0.000 __init__.py:2329(normalize_path)
       25    0.000    0.000    0.000    0.000 __init__.py:2334(_cygwin_patch)
     3958    0.001    0.000    0.006    0.000 __init__.py:2345(_normalize_cached)
        1    0.000    0.000    0.000    0.000 __init__.py:235(c_char_p)
       54    0.000    0.000    0.000    0.000 __init__.py:2353(_is_egg_path)
        1    0.000    0.000    0.000    0.000 __init__.py:236(_sanity_check)
       32    0.000    0.000    0.001    0.000 __init__.py:2360(_is_unpacked_egg)
      617    0.001    0.000    0.005    0.000 __init__.py:2378(yield_lines)
        1    0.000    0.000    0.001    0.001 __init__.py:24(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:24(UnsortedIndexError)
        1    0.000    0.000    0.001    0.001 __init__.py:2407(EntryPoint)
        1    0.000    0.000    0.000    0.000 __init__.py:241(c_void_p)
        2    0.000    0.000    0.000    0.000 __init__.py:242(_register_at_fork_reinit_lock)
       62    0.000    0.000    0.000    0.000 __init__.py:243(_get_opstr)
        1    0.000    0.000    0.000    0.000 __init__.py:244(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:246(c_bool)
        2    0.000    0.000    0.061    0.030 __init__.py:25(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:25(UnknownBackend)
        1    0.000    0.000    0.000    0.000 __init__.py:25(_AttrDict)
        1    0.000    0.000    0.000    0.000 __init__.py:251(IgnoredKeywordWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:251(ResolutionError)
        8    0.000    0.000    0.000    0.000 __init__.py:251(_logged_cached)
        1    0.000    0.000    0.000    0.000 __init__.py:251(c_wchar_p)
      146    0.001    0.000    0.090    0.001 __init__.py:2548(_version_from_file)
      438    0.000    0.000    0.001    0.000 __init__.py:2553(is_version_line)
        1    0.000    0.000    0.000    0.000 __init__.py:256(c_wchar)
        1    0.000    0.000    0.000    0.000 __init__.py:2561(Distribution)
      920    0.002    0.000    0.045    0.000 __init__.py:2565(__init__)
      920    0.007    0.000    0.152    0.000 __init__.py:2578(from_location)
        1    0.000    0.000    0.000    0.000 __init__.py:258(VersionConflict)
        1    0.000    0.000    0.001    0.001 __init__.py:259(_reset_cache)
      774    0.000    0.000    0.000    0.000 __init__.py:2595(_reload_version)
        1    0.000    0.000    0.000    0.000 __init__.py:262(Error)
     2061    0.004    0.000    0.006    0.000 __init__.py:2637(key)
        1    0.000    0.000    0.000    0.000 __init__.py:264(Proj)
        2    0.000    0.000    0.000    0.000 __init__.py:2678(version)
        1    0.000    0.000    0.005    0.005 __init__.py:27(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:27(get_projection_names)
        1    0.000    0.000    0.000    0.000 __init__.py:270(LogRecord)
  109/105    0.000    0.000    0.001    0.000 __init__.py:270(wrapper)
        1    0.000    0.000    0.002    0.002 __init__.py:274(load)
      831    0.002    0.000    0.097    0.000 __init__.py:2765(_get_metadata)
      146    0.000    0.000    0.090    0.001 __init__.py:2770(_get_version)
      230    0.001    0.000    0.114    0.000 __init__.py:2776(activate)
        1    0.000    0.000    0.000    0.000 __init__.py:278(NoSuchProcess)
        1    0.000    0.000    0.000    0.000 __init__.py:279(GobbleFilter)
      212    0.000    0.000    0.000    0.000 __init__.py:28(set_function_name)
     1456    0.002    0.000    0.002    0.000 __init__.py:2812(__getattr__)
       16    0.000    0.000    0.003    0.000 __init__.py:2831(from_filename)
        1    0.000    0.000    0.000    0.000 __init__.py:286(Listener)
      230    0.001    0.000    0.004    0.000 __init__.py:2870(insert_on)
       96    0.000    0.000    0.000    0.000 __init__.py:289(_get_op_name)
      230    0.001    0.000    0.002    0.000 __init__.py:2896(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:290(ContextualVersionConflict)
        1    0.000    0.000    0.000    0.000 __init__.py:296(ZombieProcess)
        1    0.000    0.000    0.000    0.000 __init__.py:2981(EggInfoDistribution)
      146    0.000    0.000    0.091    0.001 __init__.py:2982(_reload_version)
        6    0.000    0.000    0.002    0.000 __init__.py:299(loads)
       15    0.000    0.000    0.715    0.048 __init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:3000(DistInfoDistribution)
        1    0.000    0.000    0.000    0.000 __init__.py:303(DistributionNotFound)
        1    0.000    0.000    0.000    0.000 __init__.py:306(_CountryTimezoneDict)
        1    0.000    0.000    0.000    0.000 __init__.py:3070(RequirementParseError)
        2    0.000    0.000    0.003    0.002 __init__.py:3075(parse_requirements)
        1    0.000    0.000    0.000    0.000 __init__.py:3097(Requirement)
        1    0.000    0.000    0.003    0.003 __init__.py:3098(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:31(ParserError)
        1    0.000    0.000    0.000    0.000 __init__.py:31(__traceback_maker)
        1    0.000    0.000    0.000    0.000 __init__.py:3108(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:3128(__contains__)
        1    0.000    0.000    0.003    0.003 __init__.py:3146(parse)
       36    0.000    0.000    0.000    0.000 __init__.py:3152(_always_object)
      160    0.053    0.000    0.064    0.000 __init__.py:316(namedtuple)
       36    0.000    0.000    0.000    0.000 __init__.py:3162(_find_adapter)
        1    0.000    0.000    0.008    0.008 __init__.py:317(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:318(TokenMergeFilter)
        1    0.000    0.000    0.000    0.000 __init__.py:319(CDLL)
        1    0.000    0.000    0.000    0.000 __init__.py:320(AccessDenied)
        2    0.000    0.000    0.704    0.352 __init__.py:3234(_call_aside)
        1    0.000    0.000    0.000    0.000 __init__.py:3239(_initialize)
        1    0.000    0.000    0.000    0.000 __init__.py:324(_automodule)
       14    0.000    0.000    0.000    0.000 __init__.py:3245(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:325(<listcomp>)
        1    0.000    0.000    0.704    0.704 __init__.py:3251(_initialize_master_working_set)
        1    0.000    0.000    0.011    0.011 __init__.py:327(__getattr__)
      231    0.000    0.000    0.114    0.000 __init__.py:3278(<genexpr>)
        1    0.001    0.001    0.001    0.001 __init__.py:328(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:3290(PkgResourcesDeprecationWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:330(Bunch)
        1    0.000    0.000    0.000    0.000 __init__.py:330(UnknownExtra)
        1    0.000    0.000    0.000    0.000 __init__.py:336(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:337(TimeoutExpired)
        1    0.000    0.000    0.180    0.180 __init__.py:34(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:34(DummyProcess)
        1    0.000    0.000    0.000    0.000 __init__.py:340(__init__)
        4    0.000    0.000    0.000    0.000 __init__.py:344(register_loader_type)
        1    0.000    0.000    0.000    0.000 __init__.py:35(TracebackParseError)
        1    0.000    0.000    0.000    0.000 __init__.py:35(UserMagics)
        6    0.000    0.000    0.027    0.005 __init__.py:35(load_module)
        3    0.000    0.000    0.000    0.000 __init__.py:354(get_provider)
        1    0.000    0.000    0.000    0.000 __init__.py:358(_FuncPtr)
        3    0.000    0.000    0.000    0.000 __init__.py:36(__deprecate_private_class)
       40    0.000    0.000    0.001    0.000 __init__.py:36(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:360(AccessHandle)
        1    0.000    0.000    0.000    0.000 __init__.py:365(_CountryNameDict)
        1    0.000    0.000    0.004    0.004 __init__.py:37(_load_formatters)
        1    0.000    0.000    0.000    0.000 __init__.py:374(__getattr__)
        1    0.000    0.000    0.227    0.227 __init__.py:381(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:381(__getitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:384(YAMLObjectMetaclass)
        1    0.000    0.000    0.226    0.226 __init__.py:385(<module>)
        6    0.000    0.000    0.000    0.000 __init__.py:385(_assert_pid_not_reused)
        1    0.000    0.000    0.000    0.000 __init__.py:387(PyDLL)
        1    0.000    0.000    0.001    0.001 __init__.py:387(get_build_platform)
      760    0.000    0.000    0.000    0.000 __init__.py:388(<genexpr>)
        1    0.000    0.000    0.000    0.000 __init__.py:388(__init__)
       10    0.000    0.000    0.012    0.001 __init__.py:388(to_filehandle)
        1    0.000    0.000    0.075    0.075 __init__.py:39(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:39(Code)
        1    0.000    0.000    0.001    0.001 __init__.py:39(__getattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:391(_FixedOffset)
        1    0.000    0.000    0.000    0.000 __init__.py:393(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:399(YAMLObject)
        7    0.000    0.000    0.276    0.039 __init__.py:4(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:4(VendorImporter)
        1    0.000    0.000    0.000    0.000 __init__.py:40(YAMLLoadWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:40(packb)
        1    0.000    0.000    0.000    0.000 __init__.py:409(PercentStyle)
        1    0.000    0.000    0.005    0.005 __init__.py:41(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:413(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:413(Process)
        2    0.000    0.000    0.000    0.000 __init__.py:415(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:424(StrFormatStyle)
        1    0.000    0.000    0.000    0.000 __init__.py:425(Interpreter)
        1    0.000    0.000    0.000    0.000 __init__.py:426(_asdict)
        1    0.000    0.000    0.000    0.000 __init__.py:427(LibraryLoader)
        2    0.000    0.000    0.000    0.000 __init__.py:428(__init__)
        1    0.000    0.000    0.011    0.011 __init__.py:43(_load_lexers)
       24    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
        3    0.000    0.000    0.000    0.000 __init__.py:43(private_class)
       40    0.000    0.000    0.005    0.000 __init__.py:43(start)
        1    0.000    0.000    0.000    0.000 __init__.py:433(StringTemplateStyle)
       20    0.017    0.001    0.029    0.001 __init__.py:444(open_file_cm)
        1    0.000    0.000    0.000    0.000 __init__.py:446(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:449(_init)
        1    0.000    0.000    0.010    0.010 __init__.py:45(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:45(DtypeWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:45(_handle_ipython)
        1    0.000    0.000    0.000    0.000 __init__.py:457(Formatter)
        2    0.000    0.000    0.048    0.024 __init__.py:46(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:475(checkdep_ps_distiller)
        1    0.000    0.000    0.003    0.003 __init__.py:476(get_distribution)
        1    0.000    0.000    0.003    0.003 __init__.py:48(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:48(Frame)
       10    0.000    0.000    0.000    0.000 __init__.py:48(get_projection_class)
       16    0.000    0.000    0.000    0.000 __init__.py:484(_arith_method_SERIES)
        3    0.000    0.000    0.000    0.000 __init__.py:489(PYFUNCTYPE)
        3    0.000    0.000    0.000    0.000 __init__.py:490(CFunctionType)
        4    0.000    0.000    0.000    0.000 __init__.py:497(cast)
        7    0.000    0.000    0.355    0.051 __init__.py:5(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:5(HTTPStatus)
        1    0.000    0.000    0.000    0.000 __init__.py:50(Script)
        1    0.000    0.000    0.000    0.000 __init__.py:502(IMetadataProvider)
        2    0.000    0.000    0.000    0.000 __init__.py:502(__init__)
