datetime,Dry mixing ratio of species ATO2 (mol mol-1 dry),Dry mixing ratio of species A3O2 (mol mol-1 dry),Dry mixing ratio of species IDHNBOO (mol mol-1 dry),Dry mixing ratio of species ICHOO (mol mol-1 dry),Dry mixing ratio of species IDHNDOO2 (mol mol-1 dry),Dry mixing ratio of species IDHNDOO1 (mol mol-1 dry),Dry mixing ratio of species ICNOO (mol mol-1 dry),Dry mixing ratio of species C4HVP1 (mol mol-1 dry),Dry mixing ratio of species BRO2 (mol mol-1 dry)
2016-01-06 17:30:00,5.8654524e-14,7.328985e-14,2.0158985e-18,2.0380115e-19,1.1211286e-20,6.98779e-21,3.8286295e-18,4.8104133e-20,1.3344836e-14
2016-01-06 18:30:00,2.8694017e-14,6.9378375e-14,2.6418037e-18,4.617311e-20,8.410202e-21,3.2369094e-21,2.9015724e-18,4.6817062e-20,9.021848e-15
2016-01-06 19:30:00,3.7084733e-15,4.2850482e-14,6.0066726e-17,1.5087092e-21,1.1986414e-21,1.1510994e-21,2.541471e-18,2.813224e-22,6.75433e-15
2016-01-06 20:30:00,1.684544e-15,3.219419e-14,1.8909748e-16,1.320995e-21,3.8179733e-21,4.9497955e-21,2.5376691e-18,3.4472782e-31,5.835788e-15
2016-01-06 21:30:00,1.3531497e-15,2.6193262e-14,3.054838e-16,1.3787094e-21,8.063619e-21,1.11600575e-20,2.8791915e-18,0.0,5.2107684e-15
2016-01-06 22:30:00,1.2493811e-15,2.2479158e-14,3.5664335e-16,1.5097362e-21,1.21351685e-20,1.7139988e-20,3.580919e-18,0.0,4.7358218e-15
2016-01-06 23:30:00,1.1972232e-15,2.0074527e-14,3.4560408e-16,1.656716e-21,1.542176e-20,2.1993644e-20,4.608494e-18,0.0,4.3613506e-15
2016-01-07 00:30:00,1.1624346e-15,1.8459392e-14,3.006453e-16,1.80334e-21,1.795356e-20,2.5772179e-20,5.9188425e-18,0.0,4.0658424e-15
2016-01-07 01:30:00,1.1305457e-15,1.7313231e-14,2.4560546e-16,1.942754e-21,1.984412e-20,2.8576754e-20,7.456804e-18,0.0,3.8354867e-15
2016-01-07 02:30:00,1.1055365e-15,1.6481777e-14,1.9351517e-16,2.084788e-21,2.1396306e-20,3.0892398e-20,9.2209835e-18,0.0,3.658025e-15
2016-01-07 03:30:00,1.0873941e-15,1.5881793e-14,1.5027294e-16,2.2432706e-21,2.2864707e-20,3.307218e-20,1.1247967e-17,0.0,3.526097e-15
2016-01-07 04:30:00,1.0775501e-15,1.54449e-14,1.161638e-16,2.4049899e-21,2.4438471e-20,3.5414513e-20,1.3545295e-17,0.0,3.4243884e-15
2016-01-07 05:30:00,1.0708468e-15,1.5127277e-14,9.060119e-17,2.5701907e-21,2.6141408e-20,3.8022533e-20,1.6097393e-17,0.0,3.3459716e-15
2016-01-07 06:30:00,1.070333e-15,1.493196e-14,7.157827e-17,2.7558958e-21,2.82865e-20,4.1312586e-20,1.8965442e-17,0.0,3.2908047e-15
2016-01-07 07:30:00,1.075079e-15,1.4875889e-14,5.716722e-17,2.9442914e-21,3.0697687e-20,4.5000722e-20,2.2200729e-17,0.0,3.257057e-15
2016-01-07 08:30:00,1.6153264e-14,5.2337983e-14,7.2422814e-18,5.2674748e-20,5.1419387e-19,8.009439e-19,7.169896e-17,1.9713592e-18,4.839586e-15
2016-01-07 09:30:00,4.3700083e-14,5.3106374e-14,7.644391e-18,4.324046e-19,2.7709905e-18,5.497519e-18,1.6563552e-16,8.762328e-18,1.048589e-14
2016-01-07 10:30:00,6.881359e-14,6.7070515e-14,8.176772e-18,8.851859e-19,2.347039e-18,6.5624965e-18,1.1252516e-16,6.1954922e-18,1.6016024e-14
2016-01-07 11:30:00,9.0817876e-14,8.185685e-14,6.948506e-18,1.1677496e-18,7.145106e-19,3.2577603e-18,4.612168e-17,2.1902715e-18,2.067243e-14
2016-01-07 12:30:00,1.0667799e-13,9.2531526e-14,5.1052024e-18,1.2606395e-18,9.7068986e-20,8.948092e-19,1.5982964e-17,5.5215986e-19,2.353209e-14
2016-01-07 13:30:00,1.1463196e-13,9.746326e-14,3.6022243e-18,1.163016e-18,1.0397465e-20,1.5941533e-19,7.384335e-18,1.2126615e-19,2.4395325e-14
2016-01-07 14:30:00,1.1365551e-13,9.578585e-14,2.568055e-18,9.447798e-19,2.835408e-21,2.6572342e-20,5.1922383e-18,3.1523123e-20,2.3416746e-14
2016-01-07 15:30:00,1.03611936e-13,8.783396e-14,1.8758628e-18,6.920533e-19,3.2616347e-21,6.313041e-21,4.2447183e-18,1.745832e-20,2.0875942e-14
2016-01-07 16:30:00,8.543734e-14,7.581061e-14,1.3928826e-18,4.452202e-19,4.5800688e-21,2.9854047e-21,3.4130798e-18,1.9482246e-20,1.7142564e-14
2016-01-07 17:30:00,6.07966e-14,6.1842844e-14,1.0638445e-18,2.2112308e-19,6.8668746e-21,2.5833945e-21,2.5809154e-18,3.125716e-20,1.27332295e-14
2016-01-07 18:30:00,3.047636e-14,5.6652613e-14,1.6915265e-18,4.9652902e-20,4.687597e-21,1.725206e-21,1.8962898e-18,2.9007208e-20,8.525309e-15
2016-01-07 19:30:00,4.1305634e-15,3.7692783e-14,5.334378e-17,1.4799896e-21,7.6644317e-22,8.4004806e-22,1.6448049e-18,1.888763e-22,6.3014436e-15
2016-01-07 20:30:00,1.8922335e-15,3.007838e-14,1.6477258e-16,1.2690092e-21,2.775649e-21,3.77622e-21,1.6644984e-18,0.0,5.440604e-15
2016-01-07 21:30:00,1.5414169e-15,2.5635735e-14,2.311875e-16,1.2719851e-21,5.548578e-21,7.8431585e-21,1.9298254e-18,0.0,4.8572126e-15
2016-01-07 22:30:00,1.4340827e-15,2.28149e-14,2.3841958e-16,1.3194355e-21,8.02861e-21,1.1498835e-20,2.4253142e-18,0.0,4.425393e-15
2016-01-07 23:30:00,1.3799792e-15,2.0940736e-14,2.1589454e-16,1.3898466e-21,1.0279148e-20,1.4823445e-20,3.1354101e-18,0.0,4.095917e-15
2016-01-08 00:30:00,1.3454858e-15,1.9641991e-14,1.8317188e-16,1.4631609e-21,1.21232495e-20,1.7546015e-20,4.027499e-18,0.0,3.843543e-15
2016-01-08 01:30:00,1.3139218e-15,1.8672645e-14,1.4998726e-16,1.5377477e-21,1.3535389e-20,1.9632335e-20,5.0596707e-18,0.0,3.6503495e-15
2016-01-08 02:30:00,1.2877393e-15,1.7916868e-14,1.2038979e-16,1.6095445e-21,1.4701103e-20,2.1339403e-20,6.2090696e-18,0.0,3.5019847e-15
2016-01-08 03:30:00,1.2678507e-15,1.7320159e-14,9.5789235e-17,1.6831492e-21,1.553757e-20,2.2558335e-20,7.4501966e-18,0.0,3.3882696e-15
2016-01-08 04:30:00,1.2559665e-15,1.6854485e-14,7.649173e-17,1.7760479e-21,1.6015722e-20,2.325531e-20,8.753673e-18,0.0,3.3016645e-15
2016-01-08 05:30:00,1.2504565e-15,1.6491133e-14,6.189644e-17,1.8799206e-21,1.6311485e-20,2.3688165e-20,1.010078e-17,0.0,3.2363513e-15
2016-01-08 06:30:00,1.2529366e-15,1.622519e-14,5.110655e-17,2.0064231e-21,1.668865e-20,2.4241305e-20,1.150457e-17,0.0,3.1889393e-15
2016-01-08 07:30:00,1.2592494e-15,1.6062606e-14,4.3344436e-17,2.0977395e-21,1.6825871e-20,2.4421031e-20,1.2950212e-17,0.0,3.1525804e-15
2016-01-08 08:30:00,1.7677401e-14,5.390309e-14,6.745104e-18,3.9392826e-20,2.8324088e-19,4.3172182e-19,3.783893e-17,1.0047779e-18,5.0535383e-15
2016-01-08 09:30:00,5.0497387e-14,4.914545e-14,5.870426e-18,3.3944362e-19,1.4943863e-18,2.8787105e-18,8.8822555e-17,4.1718263e-18,1.1166214e-14
2016-01-08 10:30:00,7.827222e-14,6.37143e-14,5.77439e-18,6.9913336e-19,1.1144056e-18,3.0586498e-18,5.824104e-17,2.962049e-18,1.6311429e-14
2016-01-08 11:30:00,1.008761e-13,7.7155235e-14,4.626946e-18,9.106086e-19,2.8695216e-19,1.3003269e-18,2.4641057e-17,1.0026742e-18,2.0362664e-14
2016-01-08 12:30:00,1.1664695e-13,8.619414e-14,3.447811e-18,9.679468e-19,3.7768256e-20,3.295283e-19,1.0670876e-17,2.4303975e-19,2.2791381e-14
2016-01-08 13:30:00,1.2401117e-13,8.961019e-14,2.6191506e-18,9.018891e-19,5.076605e-21,5.8573473e-20,6.7983137e-18,5.490174e-20,2.3435543e-14
2016-01-08 14:30:00,1.2230128e-13,8.716346e-14,2.0862018e-18,7.6971607e-19,2.7587917e-21,1.0690411e-20,5.6358388e-18,1.965811e-20,2.2449643e-14
2016-01-08 15:30:00,1.1142219e-13,7.9233156e-14,1.7028152e-18,6.00375e-19,4.0138612e-21,3.6229012e-21,4.8676485e-18,1.6712238e-20,2.009135e-14
2016-01-08 16:30:00,9.260107e-14,6.719248e-14,1.4017751e-18,4.0794666e-19,6.139781e-21,2.8308596e-21,4.106612e-18,2.155514e-20,1.6735126e-14
2016-01-08 17:30:00,6.62511e-14,5.247993e-14,1.2021547e-18,2.1773743e-19,1.0070548e-20,3.491821e-21,3.2915541e-18,3.5558123e-20,1.2651948e-14
2016-01-08 18:30:00,3.066373e-14,3.930905e-14,3.3496648e-18,4.7514314e-20,7.224917e-21,3.1641205e-21,2.3992105e-18,3.1623968e-20,7.89982e-15
2016-01-08 19:30:00,4.5851554e-15,3.0590043e-14,8.0038956e-17,1.38787e-21,1.021069e-21,1.1394635e-21,2.0998106e-18,2.2779726e-22,5.9035117e-15
2016-01-08 20:30:00,2.053683e-15,2.7028308e-14,2.3734337e-16,1.1616361e-21,2.5682072e-21,3.412619e-21,2.071765e-18,0.0,5.1600023e-15
2016-01-08 21:30:00,1.6347365e-15,2.4529666e-14,3.4544052e-16,1.1424615e-21,4.6143487e-21,6.399486e-21,2.2200355e-18,0.0,4.640307e-15
2016-01-08 22:30:00,1.5322184e-15,2.275229e-14,3.815255e-16,1.1614011e-21,6.2922987e-21,8.863021e-21,2.511412e-18,0.0,4.2379595e-15
2016-01-08 23:30:00,1.4914611e-15,2.1458656e-14,3.644414e-16,1.2071906e-21,7.596329e-21,1.079202e-20,2.9198338e-18,0.0,3.9170497e-15
2016-01-09 00:30:00,1.4687095e-15,2.0479258e-14,3.1933632e-16,1.2701214e-21,8.618569e-21,1.2309988e-20,3.4231668e-18,0.0,3.6602915e-15
2016-01-09 01:30:00,1.4545338e-15,1.9694527e-14,2.6424585e-16,1.3738794e-21,9.506935e-21,1.363198e-20,4.0070846e-18,0.0,3.4570386e-15
2016-01-09 02:30:00,1.4437457e-15,1.9025376e-14,2.0950885e-16,1.4461571e-21,1.01291384e-20,1.457053e-20,4.6525944e-18,0.0,3.297116e-15
2016-01-09 03:30:00,1.4340792e-15,1.8430753e-14,1.620195e-16,1.5230402e-21,1.05608855e-20,1.523244e-20,5.350193e-18,0.0,3.1732313e-15
2016-01-09 04:30:00,1.4231439e-15,1.7859087e-14,1.2350732e-16,1.5706214e-21,1.0963361e-20,1.586251e-20,6.1040027e-18,0.0,3.075776e-15
2016-01-09 05:30:00,1.4137631e-15,1.7348e-14,9.367089e-17,1.6240539e-21,1.1226609e-20,1.6284084e-20,6.9061644e-18,0.0,3.0025543e-15
2016-01-09 06:30:00,1.4102864e-15,1.6912288e-14,7.0979025e-17,1.7002697e-21,1.1406969e-20,1.6568067e-20,7.754261e-18,0.0,2.9491159e-15
2016-01-09 07:30:00,1.4136799e-15,1.6568027e-14,5.382273e-17,1.8076257e-21,1.1625712e-20,1.6910195e-20,8.648847e-18,0.0,2.911565e-15
2016-01-09 08:30:00,1.7919234e-14,3.4872163e-14,5.4906107e-18,3.3416733e-20,1.8675364e-19,2.8683674e-19,2.4044958e-17,6.191007e-19,4.543645e-15
2016-01-09 09:30:00,4.9827272e-14,3.767276e-14,3.3780288e-18,2.7795443e-19,9.000179e-19,1.7325447e-18,5.3113896e-17,2.2846247e-18,9.426455e-15
2016-01-09 10:30:00,7.856196e-14,5.133102e-14,3.88177e-18,6.7740493e-19,7.0050995e-19,1.927186e-18,3.8426232e-17,1.8237306e-18,1.40334665e-14
2016-01-09 11:30:00,1.01673024e-13,6.286103e-14,3.6936166e-18,1.001708e-18,1.7862991e-19,7.98887e-19,1.8697058e-17,6.3460495e-19,1.7597653e-14
2016-01-09 12:30:00,1.1829631e-13,7.059611e-14,3.3939057e-18,1.181817e-18,2.3245018e-20,1.8527101e-19,1.1042634e-17,1.5007485e-19,1.9805897e-14
2016-01-09 13:30:00,1.2547018e-13,7.31999e-14,3.086198e-18,1.1597072e-18,3.749083e-21,3.1541095e-20,9.280512e-18,3.626362e-20,2.0342314e-14
2016-01-09 14:30:00,1.2347886e-13,7.1156995e-14,2.7737064e-18,9.893331e-19,2.9774346e-21,6.328384e-21,8.590945e-18,1.7980669e-20,1.9494475e-14
2016-01-09 15:30:00,1.12903705e-13,6.5048444e-14,2.4077974e-18,7.5308834e-19,5.2397473e-21,3.1773629e-21,7.635188e-18,2.0679691e-20,1.7539914e-14
2016-01-09 16:30:00,9.3838044e-14,5.5372333e-14,1.988035e-18,4.941362e-19,9.212041e-21,3.5865756e-21,6.32733e-18,3.1435264e-20,1.4655452e-14
2016-01-09 17:30:00,6.784497e-14,4.3811685e-14,1.6362894e-18,2.4771304e-19,1.679865e-20,5.1844942e-21,4.901542e-18,5.8043884e-20,1.1176418e-14
2016-01-09 18:30:00,3.4116475e-14,3.3445767e-14,3.2087614e-18,6.0101935e-20,1.3944574e-20,4.4067514e-21,3.6503088e-18,5.9166517e-20,7.556906e-15
2016-01-09 19:30:00,4.9301947e-15,2.6625966e-14,1.2076222e-16,1.6876059e-21,2.0743719e-21,2.1347625e-21,3.1403207e-18,4.818201e-22,5.467623e-15
2016-01-09 20:30:00,2.2730063e-15,2.3942745e-14,3.9389054e-16,1.4717066e-21,6.0275944e-21,7.8146265e-21,3.1489498e-18,0.0,4.713014e-15
2016-01-09 21:30:00,1.8288877e-15,2.1906862e-14,5.699109e-16,1.5636043e-21,1.2111036e-20,1.6591178e-20,3.6152938e-18,0.0,4.203175e-15
2016-01-09 22:30:00,1.6862878e-15,2.0294398e-14,5.9296986e-16,1.756741e-21,1.8798553e-20,2.6304584e-20,4.568304e-18,0.0,3.8257094e-15
2016-01-09 23:30:00,1.6082171e-15,1.8998044e-14,5.2953366e-16,2.0289745e-21,2.5234326e-20,3.566829e-20,5.986673e-18,0.0,3.5378967e-15
2016-01-10 00:30:00,1.5555146e-15,1.7946238e-14,4.3769348e-16,2.368524e-21,3.184473e-20,4.5318444e-20,7.8726005e-18,0.0,3.3172235e-15
2016-01-10 01:30:00,1.5159808e-15,1.7051585e-14,3.4634325e-16,2.7743922e-21,3.89389e-20,5.568817e-20,1.0252564e-17,0.0,3.1454945e-15
2016-01-10 02:30:00,1.4858768e-15,1.6302232e-14,2.6775836e-16,3.2284985e-21,4.6626523e-20,6.6980007e-20,1.31375406e-17,0.0,3.0164275e-15
2016-01-10 03:30:00,1.4656089e-15,1.5680016e-14,2.0446039e-16,3.719919e-21,5.43531e-20,7.839737e-20,1.650782e-17,0.0,2.9209383e-15
2016-01-10 04:30:00,1.4464676e-15,1.5169259e-14,1.5607651e-16,4.201714e-21,6.106402e-20,8.840685e-20,2.0279936e-17,0.0,2.8491543e-15
2016-01-10 05:30:00,1.4325649e-15,1.4754894e-14,1.2008393e-16,4.769728e-21,6.829943e-20,9.922781e-20,2.4467701e-17,0.0,2.7975167e-15
2016-01-10 06:30:00,1.4250871e-15,1.4422916e-14,9.304831e-17,5.4228765e-21,7.6470864e-20,1.112885e-19,2.9155407e-17,0.0,2.7617232e-15
2016-01-10 07:30:00,1.4246414e-15,1.4176097e-14,7.2557504e-17,6.1397243e-21,8.6314565e-20,1.2554399e-19,3.4487774e-17,0.0,2.7389488e-15
2016-01-10 08:30:00,1.7823421e-14,2.8620925e-14,1.3626874e-17,1.1617803e-19,1.5172541e-18,2.3370131e-18,1.2107403e-16,3.1256715e-18,4.1537733e-15
2016-01-10 09:30:00,5.0648118e-14,3.2884336e-14,1.9293199e-17,1.0544421e-18,8.648785e-18,1.7085995e-17,2.9954693e-16,1.3772473e-17,8.859591e-15
2016-01-10 10:30:00,7.9858896e-14,4.606709e-14,2.1545777e-17,2.3541444e-18,7.244712e-18,2.0681421e-17,2.1672467e-16,1.1487887e-17,1.3427284e-14
2016-01-10 11:30:00,1.0315437e-13,5.712942e-14,1.8057531e-17,3.1354744e-18,2.1481605e-18,9.856307e-18,9.07341e-17,4.2709664e-18,1.7015747e-14
2016-01-10 12:30:00,1.1975895e-13,6.478485e-14,1.3884726e-17,3.5110566e-18,3.1531704e-19,2.8185855e-18,3.4436912e-17,1.1263794e-18,1.9313671e-14
2016-01-10 13:30:00,1.2711636e-13,6.7753495e-14,1.0372254e-17,3.3439752e-18,3.1902883e-20,5.801336e-19,1.8486492e-17,2.5439206e-19,1.9995033e-14
2016-01-10 14:30:00,1.2520594e-13,6.631391e-14,7.874725e-18,2.7652677e-18,7.598108e-21,1.0353802e-19,1.4999728e-17,7.0415236e-20,1.9281994e-14
2016-01-10 15:30:00,1.1466669e-13,6.0978864e-14,6.111755e-18,2.039567e-18,9.2451424e-21,2.3053667e-20,1.36698305e-17,4.4270774e-20,1.74447e-14
2016-01-10 16:30:00,9.559577e-14,5.2269505e-14,4.8092306e-18,1.3092909e-18,1.6571289e-20,1.0936875e-20,1.1985997e-17,5.7355676e-20,1.4631745e-14
2016-01-10 17:30:00,6.963022e-14,4.16355e-14,3.9049575e-18,6.6681516e-19,3.1059947e-20,1.1232008e-20,9.833795e-18,1.021237e-19,1.1189502e-14
2016-01-10 18:30:00,3.5866604e-14,3.2195553e-14,6.68442e-18,1.6386134e-19,2.6911494e-20,9.07383e-21,7.600183e-18,1.08097546e-19,7.538003e-15
2016-01-10 19:30:00,4.994366e-15,2.4814762e-14,2.7892896e-16,4.039022e-21,4.437678e-21,4.865416e-21,6.6110425e-18,1.0323927e-21,5.4753815e-15
2016-01-10 20:30:00,2.1273393e-15,2.1927679e-14,8.4601397e-16,3.491747e-21,1.5159723e-20,2.0428556e-20,6.848674e-18,4.3410488e-29,4.751268e-15
2016-01-10 21:30:00,1.6774124e-15,1.9774611e-14,1.1236445e-15,3.7594414e-21,2.8945654e-20,4.0460496e-20,8.080613e-18,0.0,4.250307e-15
2016-01-10 22:30:00,1.5590152e-15,1.8125871e-14,1.0910472e-15,4.212555e-21,4.223096e-20,5.9945204e-20,1.0248097e-17,0.0,3.8715894e-15
2016-01-10 23:30:00,1.5041898e-15,1.6875603e-14,9.449305e-16,4.7462275e-21,5.516291e-20,7.908935e-20,1.3349693e-17,0.0,3.5812947e-15
2016-01-11 00:30:00,1.4676852e-15,1.5894624e-14,7.7563765e-16,5.3352164e-21,6.7039686e-20,9.65783e-20,1.7350611e-17,0.0,3.354097e-15
2016-01-11 01:30:00,1.4336699e-15,1.5102696e-14,6.2014485e-16,6.0111054e-21,7.797123e-20,1.1251476e-19,2.220133e-17,0.0,3.1803095e-15
2016-01-11 02:30:00,1.4032307e-15,1.443779e-14,4.886719e-16,6.649608e-21,8.877631e-20,1.284339e-19,2.788536e-17,0.0,3.0480195e-15
2016-01-11 03:30:00,1.3795154e-15,1.38711505e-14,3.8149813e-16,7.310718e-21,1.0146598e-19,1.4745017e-19,3.4592812e-17,0.0,2.9480251e-15
2016-01-11 04:30:00,1.3673047e-15,1.340839e-14,2.960064e-16,8.0843625e-21,1.1539613e-19,1.6844334e-19,4.2481108e-17,0.0,2.8737981e-15
2016-01-11 05:30:00,1.3590849e-15,1.3023438e-14,2.2917863e-16,8.8901454e-21,1.2937694e-19,1.8958757e-19,5.1557476e-17,0.0,2.8210977e-15
2016-01-11 06:30:00,1.3566684e-15,1.27020095e-14,1.7720625e-16,9.742134e-21,1.4583379e-19,2.1456067e-19,6.2040644e-17,0.0,2.785223e-15
2016-01-11 07:30:00,1.3743984e-15,1.2464959e-14,1.3691189e-16,1.0756804e-20,1.6811926e-19,2.4836356e-19,7.44756e-17,0.0,2.7713855e-15
2016-01-11 08:30:00,1.6583113e-14,2.9123547e-14,2.736021e-17,1.6854045e-19,2.5574017e-18,3.9802947e-18,2.5300967e-16,5.227405e-18,3.986956e-15
2016-01-11 09:30:00,4.5163702e-14,2.908996e-14,3.5961492e-17,1.3461788e-18,1.455842e-17,2.7882366e-17,6.606569e-16,2.203501e-17,8.102441e-15
2016-01-11 10:30:00,7.269426e-14,4.0386734e-14,4.3223797e-17,3.2235454e-18,1.509108e-17,4.0358827e-17,5.984054e-16,2.3994457e-17,1.2620182e-14
2016-01-11 11:30:00,9.682637e-14,5.1149196e-14,3.7217966e-17,4.6830715e-18,4.8105565e-18,2.0816377e-17,2.8380382e-16,1.13399845e-17,1.6508989e-14
2016-01-11 12:30:00,1.163564e-13,5.952114e-14,2.6459731e-17,5.441662e-18,6.726226e-19,5.851317e-18,9.465166e-17,3.102098e-18,1.9324543e-14
2016-01-11 13:30:00,1.2364057e-13,6.210357e-14,1.8134329e-17,4.9835626e-18,6.65274e-20,1.2433721e-18,3.766533e-17,6.3935804e-19,1.9976667e-14
2016-01-11 14:30:00,1.2141157e-13,6.0461706e-14,1.2693433e-17,3.9955988e-18,1.7123096e-20,2.2779342e-19,2.3752349e-17,1.4983776e-19,1.9184719e-14
2016-01-11 15:30:00,1.1222851e-13,5.59384e-14,9.122684e-18,2.990539e-18,2.3797737e-20,5.3538167e-20,1.8830586e-17,7.512919e-20,1.7489782e-14
2016-01-11 16:30:00,9.196544e-14,4.720866e-14,6.7594284e-18,1.9129056e-18,4.7196745e-20,2.9145945e-20,1.4952367e-17,9.534363e-20,1.4455901e-14
2016-01-11 17:30:00,6.475895e-14,3.641352e-14,6.0020457e-18,9.477204e-19,8.711538e-20,3.2652283e-20,1.14044855e-17,1.7084582e-19,1.06954935e-14
2016-01-11 18:30:00,3.2595556e-14,2.633792e-14,2.7673839e-17,2.3027956e-19,7.682904e-20,3.072341e-20,8.587445e-18,1.9311704e-19,6.4805466e-15
2016-01-11 19:30:00,5.056105e-15,1.9912528e-14,1.1210393e-15,5.7314517e-21,1.25511685e-20,1.4026393e-20,7.9727985e-18,2.0840587e-21,4.8454084e-15
2016-01-11 20:30:00,1.8992128e-15,1.7388777e-14,2.688882e-15,5.8428286e-21,4.4618025e-20,5.950859e-20,1.0023535e-17,1.885986e-30,4.2911367e-15
2016-01-11 21:30:00,1.5342423e-15,1.541122e-14,2.6551654e-15,7.4759614e-21,8.590801e-20,1.1687478e-19,1.5279698e-17,0.0,3.8866746e-15
2016-01-11 22:30:00,1.493738e-15,1.3819863e-14,1.969983e-15,9.1642435e-21,1.4501783e-19,2.0067588e-19,2.5043608e-17,0.0,3.5932565e-15
2016-01-11 23:30:00,1.5080788e-15,1.26587736e-14,1.3437102e-15,1.093142e-20,2.200774e-19,3.1036827e-19,4.049929e-17,0.0,3.4014798e-15
2016-01-12 00:30:00,1.5509857e-15,1.1881657e-14,9.07364e-16,1.3094008e-20,3.0482986e-19,4.3564103e-19,6.2924165e-17,0.0,3.300531e-15
2016-01-12 01:30:00,1.6088585e-15,1.1386291e-14,6.243933e-16,1.5616495e-20,3.9256348e-19,5.656874e-19,9.297961e-17,0.0,3.2750643e-15
2016-01-12 02:30:00,1.6733997e-15,1.1100422e-14,4.4357887e-16,1.8146052e-20,4.730864e-19,6.8430925e-19,1.3107754e-16,0.0,3.306955e-15
2016-01-12 03:30:00,1.7344098e-15,1.0954383e-14,3.25587e-16,2.0420485e-20,5.392187e-19,7.831592e-19,1.7805285e-16,0.0,3.3724746e-15
2016-01-12 04:30:00,1.7986736e-15,1.0933715e-14,2.4607874e-16,2.3793547e-20,6.3250355e-19,9.226197e-19,2.3668467e-16,0.0,3.4614071e-15
2016-01-12 05:30:00,1.8666065e-15,1.1012289e-14,1.9236116e-16,2.773606e-20,7.441633e-19,1.0903701e-18,3.0918325e-16,0.0,3.5692816e-15
2016-01-12 06:30:00,1.9361255e-15,1.1165925e-14,1.5664776e-16,3.2006164e-20,8.6625295e-19,1.2753691e-18,3.969636e-16,0.0,3.689035e-15
2016-01-12 07:30:00,2.0104547e-15,1.1379241e-14,1.3356103e-16,3.6339737e-20,9.9435e-19,1.4711815e-18,5.0153414e-16,0.0,3.8156492e-15
2016-01-12 08:30:00,1.9925532e-14,2.902398e-14,7.6910525e-17,6.1583964e-19,1.4974376e-17,2.4194279e-17,1.5383062e-15,1.711168e-17,3.9188013e-15
2016-01-12 09:30:00,4.63109e-14,3.38044e-14,1.4363543e-16,5.04945e-18,6.4511955e-17,1.4211008e-16,2.7867403e-15,6.7841416e-17,8.377732e-15
2016-01-12 10:30:00,7.396993e-14,4.4011964e-14,1.4638769e-16,1.0704631e-17,3.662104e-17,1.2480389e-16,1.9271454e-15,5.263324e-17,1.3383933e-14
2016-01-12 11:30:00,9.837306e-14,5.301514e-14,1.0827624e-16,1.4637947e-17,6.0521687e-18,3.9594515e-17,7.166884e-16,1.840216e-17,1.747794e-14
2016-01-12 12:30:00,1.163143e-13,5.9139935e-14,6.910864e-17,1.5928086e-17,5.6167973e-19,6.8091717e-18,2.0841381e-16,4.117593e-18,1.9977282e-14
2016-01-12 13:30:00,1.259256e-13,6.1792334e-14,4.3588855e-17,1.469168e-17,4.0362582e-20,1.0346981e-18,8.811441e-17,7.7476104e-19,2.0811234e-14
2016-01-12 14:30:00,1.2592867e-13,6.063468e-14,3.0634783e-17,1.2069741e-17,1.1936357e-20,2.0735377e-19,6.4833285e-17,1.7569398e-19,2.013639e-14
2016-01-12 15:30:00,1.163031e-13,5.5833024e-14,2.4542287e-17,9.251156e-18,1.667822e-20,5.0053927e-20,5.794514e-17,7.9706394e-20,1.8226923e-14
2016-01-12 16:30:00,9.80737e-14,4.798133e-14,2.0519259e-17,6.5825246e-18,3.1552268e-20,2.8046864e-20,5.232983e-17,7.6783215e-20,1.5361757e-14
2016-01-12 17:30:00,7.142655e-14,3.7384135e-14,1.8396373e-17,3.8021175e-18,6.297638e-20,3.304021e-20,4.5455305e-17,1.1847405e-19,1.1544331e-14
2016-01-12 18:30:00,3.4600537e-14,2.5258109e-14,3.9446328e-17,9.118944e-19,5.4196903e-20,2.9091758e-20,3.2828095e-17,1.1864072e-19,6.4430925e-15
2016-01-12 19:30:00,5.7431388e-15,1.9952608e-14,1.2539454e-15,2.4562771e-20,9.520089e-21,1.0964736e-20,2.9443702e-17,1.3878584e-21,4.919788e-15
2016-01-12 20:30:00,2.2738839e-15,1.8242025e-14,2.3441393e-15,2.7643497e-20,3.2096996e-20,4.233044e-20,3.0250227e-17,1.9307803e-32,4.4601884e-15
2016-01-12 21:30:00,1.9790681e-15,1.6945951e-14,2.0354058e-15,3.3850774e-20,7.071255e-20,9.649211e-20,3.475665e-17,8.23e-42,4.160712e-15
2016-01-12 22:30:00,2.0261636e-15,1.6022755e-14,1.5062054e-15,3.8469475e-20,1.2106928e-19,1.676836e-19,4.3836208e-17,0.0,3.994165e-15
2016-01-12 23:30:00,2.1063666e-15,1.5439398e-14,1.0968225e-15,4.091454e-20,1.9028154e-19,2.6804935e-19,5.908406e-17,0.0,3.9330687e-15
2016-01-13 00:30:00,2.211222e-15,1.5138012e-14,8.203263e-16,4.255355e-20,2.5979564e-19,3.6977463e-19,8.0704154e-17,0.0,3.9430845e-15
2016-01-13 01:30:00,2.3178747e-15,1.5027857e-14,6.342744e-16,4.4310605e-20,3.225452e-19,4.6135766e-19,1.08417054e-16,0.0,3.988634e-15
2016-01-13 02:30:00,2.3669324e-15,1.5043937e-14,5.071933e-16,4.6516305e-20,3.8150762e-19,5.4745956e-19,1.4204168e-16,0.0,4.0461807e-15
